sme_id,revenue,profit_margin,employee_count,sector,age_of_business,late_payments,debt_ratio,marketing_spend,credit_history,collateral_value
1718,54119.74411061582,0.3115541375431278,67,tech,7,0,0.21816710958946695,36.723294026712985,641,3305.1445449270345
1719,71075.77123300768,0.13729856515267383,12,services,14,0,0.367074511962858,57.91732705672222,154,1287.5786637918761
1720,42522.715503234576,0.14255640982280796,12,retail,18,0,0.47737753765054697,90.68676867884774,738,2275.139375319554
1721,63609.446766285,0.21969070598014206,66,retail,1,0,0.30870957450366526,761.6286050318918,279,6242.10740303172
1722,45086.67803688224,0.2692220826942626,2,tech,6,0,0.48715684377897284,68.05892245888799,843,1889.187483863625
1723,72323.58679302076,0.0353379659794788,15,retail,3,0,0.4035087509712999,353.20778628629614,480,554.0510327494916
1724,67315.05393524983,0.024953717425171912,23,manufacturing,5,0,0.26981767831618636,145.13763296210197,521,2752.182462552182
1725,37278.723653933775,0.1064575636111933,29,agriculture,12,0,0.3845003254588359,59.31349116449559,550,774.5361002737703
1726,90224.86774553676,0.1907916308221705,81,retail,11,0,0.2347759813098395,1393.897859437398,192,1985.8856294069446
1727,41248.583692389206,0.1847811513355318,96,services,13,0,0.3357900109899151,173.4203477379065,619,22340.700906407816
1728,75416.01947072386,0.22488400184886953,7,tech,16,1,0.13902612827531466,200.5295974964176,512,1986.7234314403295
1729,58939.79421068058,0.06602117301442842,94,beauty,18,0,0.28977650543483435,227.60371817525342,493,42465.0358323009
1730,158680.9266524122,0.0,28,agriculture,17,1,0.4499533730918034,213.91204925135412,430,25526.029632239788
1731,45670.56118406925,0.21006099367115016,14,retail,17,0,0.4150720352153613,830.1933991647444,807,1250.1790213620964
1732,43722.16733959365,0.09202626089243357,44,transport,11,0,0.39312626220500074,619.4023605853259,532,563.0195489586216
1733,49400.07699019248,0.00870584949279532,30,transport,20,0,0.3431219512522231,70.43719665289285,262,2754.9890779142247
1734,44408.14901670161,0.1601544622171567,81,tech,10,1,0.3239769074569192,746.1897544389419,139,16814.411837072763
1735,75042.40582112456,0.20552229817530743,32,services,16,0,0.10994143469023995,84.76592529047929,184,1428.976368432428
1736,33286.36865053956,0.14145600075151057,70,services,2,1,0.26908719404420944,192.05709636209036,689,11639.21695823399
1737,36377.12918515443,0.11795061296722575,88,services,17,0,0.3273923675498094,46.46900379427275,824,18263.50314366998
1738,36276.414819355494,0.13884464374978653,6,tech,22,0,0.13133947563895912,340.1154541818129,190,933.5191943336033
1739,82481.70482787889,0.1240592066319452,27,agriculture,20,0,0.03723661248151755,116.0604303697614,583,1081.304398321724
1740,143172.49490259754,0.055636702164188284,82,manufacturing,10,0,0.46932491204151705,59.16971799932834,484,8681.877170806369
1741,47752.99353820873,0.09997235261066977,88,beauty,13,0,0.30762577899147586,384.0607761268214,292,3743.481442736412
1742,46595.95530147837,0.18648959335096701,24,agriculture,12,0,0.3314968921136674,468.230696604338,352,1065.189194926662
1743,51291.27911090776,0.172517497896355,34,transport,15,0,0.3833440234192309,481.1034045977666,754,1757.6436008849807
1744,95037.17363423278,0.16176418641767742,40,agriculture,7,1,0.15267495742726034,43.887943221980734,343,2681.738804873844
1745,37344.356910602946,0.08033960627026343,47,tech,22,0,0.23947563089060578,522.609397975876,823,285.0653244402918
1746,55341.93366567849,0.1372947786505033,79,retail,21,1,0.5256101406780297,116.69777295460199,806,9399.997099780358
1747,83824.67777968556,0.0,75,beauty,13,0,0.22670169050824,766.0157851235131,369,1453.8372461653503
1748,63198.535952478785,0.16249336647197726,86,retail,12,0,0.2601217056829712,244.68286866396707,118,45.80648451077381
1749,54096.871352204646,0.25002003954694973,24,transport,12,1,0.19957677524967288,181.4654011692905,139,2876.108797384304
1750,85255.20140775554,0.046810750757052585,65,manufacturing,2,1,0.1888718660279009,149.4283267575906,709,980.0887332121098
1751,30574.271140831657,0.10898506286775711,18,transport,5,1,0.46582220285131715,146.79978642783047,615,37542.66462045339
1752,69773.95820726531,0.17303747450970908,44,services,2,0,0.0,86.17572690096101,132,1238.7182673177847
1753,39905.6766494774,0.23769898440992387,76,beauty,23,0,0.23144792702217032,63.15227806071456,776,574.5200258927331
1754,32496.933781794287,0.11862427685898953,57,services,20,0,0.3338115213944989,111.03777102280576,549,6386.22754788767
1755,63544.00993182386,0.10154247695138724,28,agriculture,13,0,0.5545186648110432,384.795040101366,638,1106.9114604558997
1756,110567.97715126522,0.01217538003087415,71,retail,3,0,0.12971619661673364,48.555138444297924,784,925.9457967647371
1757,47150.55976842203,0.15724066905156744,23,agriculture,11,1,0.10414929794456376,433.7780442414536,724,6401.272477771821
1758,82618.66727805929,0.29294532281006214,85,retail,16,1,0.17098495180079026,166.45280188763965,706,625.9678664077983
1759,132497.86818155396,0.1694150923375273,34,transport,1,0,0.4052558095184327,277.32211346785454,418,334.986258875204
1760,105925.44203416684,0.14844047145714007,11,agriculture,19,0,0.3187928194918035,289.02939484908103,844,39695.654535548376
1761,135397.92324021884,0.17254576175368896,86,manufacturing,11,1,0.08360464934802289,311.89792775350054,745,7109.933049737383
1762,72466.8850643825,0.14922355972359785,35,manufacturing,9,0,0.314933639639995,151.0968875462865,223,2005.574981628502
1763,51410.51475663992,0.0930889939417909,93,manufacturing,14,0,0.5327156648833933,154.7598405800852,471,2965.450340651932
1764,33345.493578394686,0.20762959409743936,42,tech,9,0,0.33967206016097035,303.46835578474116,450,6366.445185694348
1765,45302.427067658165,0.1658033066178228,28,transport,7,0,0.324683683594297,64.51928625777799,422,12835.963702287092
1766,38059.49394169238,0.151232927635356,82,agriculture,16,1,0.33371131793732617,57.07882200260513,587,959.1400128499977
1767,209803.74715563052,0.08172437809052249,78,retail,3,0,0.36217540808442994,102.33486865815436,550,5162.724840440105
1768,46473.460645424995,0.24124555523543315,82,manufacturing,19,0,0.10993476578972425,186.88106857355066,452,1394.015535330223
1769,52497.5742094026,0.19652919217331768,92,beauty,4,0,0.2652113996829566,690.0036724385349,215,2245.1511677970598
1770,64955.96499450819,0.11129554138428885,24,tech,7,1,0.27303658003853887,154.22092870830704,112,3793.480829289782
1771,50714.47835296816,0.22012773975773559,8,services,23,1,0.22747964700337497,735.1848836735401,419,2951.2442510333694
1772,141412.45689464858,0.11517004131303549,53,tech,12,0,0.40291824131608056,224.1613619445201,264,8985.346362578039
1773,40247.64542301227,0.0952597555242274,72,tech,18,0,0.20490098051152283,103.25791419519126,819,6189.625349175856
1774,54222.34338890143,0.0968207817763799,4,agriculture,5,0,0.24600473678638132,371.5394013951038,184,310.3641190991792
1775,38999.47512436414,0.026025201283833593,91,manufacturing,23,0,0.11097409790187107,122.20619491553428,347,388.8778132034923
1776,34697.59707045285,0.1830079666292744,5,beauty,23,0,0.3567465839461288,181.44771829773146,531,1712.012696511926
1777,40368.5669546828,0.02181985851631546,97,agriculture,22,0,0.4412854442641531,50.95296525959762,667,46301.88229940435
1778,49047.222796298505,0.06400893181139661,49,retail,10,0,0.24584692235965705,44.39243109807046,783,830.9854213897565
1779,42605.39661833897,0.004708839364502643,98,transport,12,0,0.4211085615980855,231.11708062339235,752,2181.277374052495
1780,39502.71563870086,0.14397512150463748,30,tech,8,0,0.2779564836844206,358.87823876102067,743,1333.3914787761971
1781,34242.5929920901,0.13947756778096895,72,retail,19,1,0.0,703.8279957185757,578,1298.4589586540578
1782,48153.36415593958,0.12713126507695452,63,beauty,15,0,0.292272699794329,77.6725603944025,812,3894.652026712523
1783,33769.47259762732,0.07701956137305965,47,agriculture,1,0,0.2736643186223935,478.66228164660424,467,24371.407838884294
1784,73249.69522506045,0.06794363725943518,26,services,3,1,0.31544933996425206,424.7741092519114,456,5907.349896820656
1785,51566.711586093494,0.18250589044826018,57,agriculture,18,0,0.3379778152710887,100.190133202636,507,893.1044665556683
1786,33990.45564738982,0.11146136478040586,37,beauty,18,0,0.19741177119757874,450.5502040469577,444,185320.91301351643
1787,44316.69538924419,0.17214508250753013,98,tech,2,0,0.5206972466639918,315.88338195535016,278,3353.835285946987
1788,38904.9610877136,0.08803259197130442,7,services,5,0,0.2900757669291626,370.09009012765534,524,1254.0938581817184
1789,57542.53110923644,0.16267439199397576,40,agriculture,1,0,0.2700504488720376,840.4086847584035,640,24788.73418022997
1790,107910.0834742201,0.24122946261212447,92,beauty,10,0,0.41167944124521044,357.9987440090724,542,1474.9716866295175
1791,32353.057605944658,0.19103160602749483,39,manufacturing,20,1,0.3027809917933551,26.855791513184293,405,36111.638283213564
1792,52307.75922717393,0.12113103272484636,62,tech,10,0,0.6848762488866597,192.10621012159714,466,807.5749059249749
1793,46747.817027779165,0.16800392792491492,92,tech,5,0,0.2685138313338058,42.37500989218211,135,25464.62678930805
1794,69509.62405856415,0.13315343778288508,78,beauty,18,0,0.35277231763708444,167.52960069544756,562,4030.2008661773975
1795,54691.94784206318,0.15055161292863095,53,services,21,0,0.18762710176994085,159.9565617264455,720,20672.88772582761
1796,38906.777894266925,0.12720722634960474,4,agriculture,15,0,0.4305803314557378,93.04135556360298,245,51670.82371787775
1797,44168.54663280697,0.1384965355880226,82,agriculture,20,0,0.3463077591290761,65.22986951751446,245,545.1653069724258
1798,38488.16285142832,0.16484653471519226,25,transport,8,0,0.24915479237649957,97.09933041089768,479,20204.44141271279
1799,89619.11403514183,0.08046489102926344,7,agriculture,17,0,0.16913428520974835,113.32633293995882,267,360.19449280743817
1800,50240.08032924379,0.0788884821107015,28,services,12,1,0.10358665505980139,133.57139424610529,374,619.6925494905898
1801,167102.00827774729,0.05280202123181521,69,manufacturing,21,0,0.3628071838313691,161.4744821490446,186,893.2672518681353
1802,48583.710321270046,0.037981022684740295,67,beauty,12,1,0.09196807942094593,237.03330541375968,253,6345.20668614693
1803,39339.2354539998,0.06479021154456643,95,agriculture,1,0,0.4962711253800245,115.57944774768976,596,3132.3030616309015
1804,33728.50666791953,0.16116237547628903,20,retail,4,0,0.11057321253474522,413.1120021069875,414,2319.938309921507
1805,32588.997383007903,0.0875048739155681,83,beauty,8,1,0.27324376205875905,143.94182053265914,709,3712.099574352612
1806,33420.17508137485,0.18595301249617674,11,services,1,0,0.16776880918892503,310.93772620891235,822,7236.799893015715
1807,56104.799156916066,0.15242996241267934,67,services,15,0,0.3049029351657865,116.32818134113487,659,8122.328766255322
1808,63459.01090170878,0.012204705059336213,87,agriculture,18,0,0.30397607690629563,1332.7067926343595,373,15386.56882176157
1809,33432.64005591155,0.19584829089551828,7,agriculture,1,0,0.36672044970293627,215.68334571949293,805,45709.078853379164
1810,79616.4504125416,0.20675590519141968,23,agriculture,11,0,0.07105815092475146,549.0771067238104,361,2886.9516768597146
1811,41903.461024629025,0.08042961276156026,61,services,23,1,0.18544460112315642,85.18679290349594,586,1364.2588004467252
1812,53053.79420814761,0.1794134080026494,71,retail,2,0,0.44558211767282974,103.78067492665534,553,7482.36497240443
1813,132491.91498805853,0.09004512338135606,34,agriculture,1,1,0.39878274030060157,121.30279744442271,542,535.723288840255
1814,79707.34286866797,0.15683692637238347,19,retail,12,0,0.0,1073.199809896589,361,1077.0098273210967
1815,44944.53958281928,0.06148511151315239,58,retail,16,0,0.3565844379892269,125.1869206487987,642,13347.327007041196
1816,37644.46882936455,0.024482548322579595,9,services,22,0,0.1451302536047846,76.80369293084425,204,2474.534156703268
1817,31589.63217367449,0.12320279672709218,48,manufacturing,22,1,0.21122656849420707,420.19763614081086,449,486.7308556280188
1818,39230.79461563822,0.14133897376076146,82,retail,10,1,0.2659008619028496,155.56186164455582,537,319.0332731695505
1819,45875.06860319396,0.12216242144697771,41,retail,18,0,0.5336085236474499,124.64932957299703,268,3206.9481092277742
1820,36871.05914666452,0.06711786092442083,48,retail,15,0,0.14359538862250706,91.08327070711219,847,16528.55558306007
1821,47262.082552837375,0.1220070656508204,45,agriculture,17,0,0.08941599728997687,219.4364889732244,442,16200.844772261305
1822,51442.04532087728,0.16885063268065137,25,agriculture,10,0,0.36754782401710856,347.27761624229066,329,3520.3678090449075
1823,45647.67490790185,0.14685748789142242,78,beauty,3,0,0.2957973566499,278.7926603320189,122,60679.67810448074
1824,39949.394718795265,0.16277507214194492,25,agriculture,21,1,0.48105048581288223,101.1427593747078,775,2547.249557376916
1825,53581.14879861903,0.10309193596820368,19,retail,16,0,0.24707491412229637,67.34561882424606,380,2421.51477860634
1826,61245.39460158856,0.23202025403013116,39,tech,6,0,0.4816225888787997,5.957810659542956,618,63.360848262092716
1827,36118.17763581552,0.06766786644116535,79,transport,3,0,0.3024402896577418,69.65991421523681,821,1523.789458722181
1828,113658.32811098032,0.1841292207960703,80,manufacturing,9,0,0.3793672662845581,110.19950081806405,352,10700.25179442896
1829,47862.08784485346,0.2327323765071973,27,beauty,11,0,0.5435915230524402,141.56629662269006,503,31130.45891729462
1830,50188.32846980408,0.18366356649242266,74,manufacturing,21,0,0.27491281428912406,119.50413601272741,232,858.0377099382029
1831,71023.97923590732,0.1358233041054619,63,beauty,13,1,0.45669993535131104,1395.072351921914,373,5963.295204527555
1832,55207.544621872075,0.11301920673359145,68,agriculture,18,0,0.20796021423929878,219.88223548595076,717,14332.9813464972
1833,82632.67096595097,0.22252613557323792,19,services,22,0,0.3341308430844362,55.14057420348595,331,3031.49819408161
1834,56648.36184581448,0.05039175523168288,28,agriculture,24,0,0.08330112424750624,250.7493710935664,644,97.03573509580275
1835,40361.10177619709,0.08209130177342494,85,tech,22,0,0.2243520046531154,202.99500576918783,178,4319.673066663938
1836,58768.24834397465,0.1221709564155795,78,transport,4,0,0.14129471117127831,64.07610454300871,134,9340.788374742193
1837,35758.61224740474,0.23663576302583988,33,tech,22,1,0.4831128904882106,186.98799981176828,594,719.7224542407433
1838,52158.78027237423,0.17658373452286272,10,services,24,0,0.5608197541426303,226.81189340747167,209,2036.0525824516546
1839,49122.943591668496,0.08223679690428282,83,tech,8,1,0.24679470835020886,336.8384840200889,420,526.7657416967685
1840,45925.41035132954,0.12827846062305673,30,services,13,0,0.18404427263983636,35.85425314325528,674,63.103654074241646
1841,47311.28433268797,0.10699737991325939,22,transport,10,0,0.10290832549350448,249.25149553660444,427,13911.993901639496
1842,32332.03724880359,0.10031477054365254,3,services,2,1,0.33968120641531,458.48323411633055,789,2964.24368899706
1843,41095.729037259734,0.21852226909897454,82,services,8,0,0.2096570467997384,671.9267040407041,483,32745.227166125165
1844,51800.716599195934,0.053977980951554594,75,services,6,1,0.21769254879775984,55.65355621102197,463,10785.77362539872
1845,53367.526392599066,0.26261465990140614,48,beauty,16,0,0.5444382926147902,132.0575987915895,331,1752.3015206246132
1846,36566.38901453901,0.20797607831292358,2,tech,18,0,0.25554020226807267,142.70043562713863,715,2631.2887123206788
1847,102241.14490313895,0.22636031694225886,76,agriculture,17,1,0.38799743555080046,254.78371002743123,513,6969.27224732856
1848,37858.53993075269,0.11759423415823192,54,beauty,6,1,0.30794416348719184,130.0991330762031,393,12712.297679335057
1849,83511.97355463683,0.13950414966446234,6,services,13,0,0.09671918889893491,83.73735238551099,646,4836.787047491727
