sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,probability_score,liquidity_months,liquidity_score,debt_management_score,revenue_stability_score,financial_health_score,revenue_per_employee,employee_productivity_score,payroll_ratio,payroll_efficiency_score,invoice_completion_rate,invoice_mgmt_score,staff_retention_score,operational_efficiency_score,documentation_score,tax_compliance_score,license_compliance_score,compliance_health_score,customer_growth_rate,customer_retention_rate,market_expansion_score,marketing_roi,marketing_conversion,market_effectiveness_score,maturity_score,funding_track_score,growth_potential_score,comprehensive_health_score,health_category,liquidity_risk,debt_risk,profitability_risk,compliance_risk,growth_stagnation_risk,total_risk_flags
1597,SME_1597,67459.68291840437,0.0818634813381075,0.3614157795963378,0.0,31171.589672168047,44,5,8,tech,0,0.0,0,1,695987.0961172436,0.0,34,startup,0,1,1,1,1,1,1,1,495360.13676201535,40227.450804716806,0.0939515060130284,0.0352969878603575,0.2223121913351293,96286.91863740009,37789.34870130876,5,41,45,34352.7468014925,2522,87111,259,high,2999,2623,1328,physical,28,male,none,self-employed,Mombasa,0,medium,37.8,2.455904440143225,23.850026244721075,25.0,15.964605510091555,16.09683461263295,59.517344562867734,1533.1746117819175,0.9199047670691505,7.343054626586023,0.0,0.8913043478260869,22.282608695652172,15.553756173297412,38.756269636018736,30,35,30,95,0.8746248749583194,0.5062905070529927,20.713730730169683,2.1641399629559674,0.10269627279936558,13.05925694205705,20.0,10,63.77298767222673,62.3,Stable,0,0,0,0,0,0
1598,SME_1598,190433.60207578764,0.2204993335531211,0.2584992342421282,614.7275811516208,32219.808114093285,78,26,15,beauty,1,398576.235190889,0,2,98765.87113298348,0.2727413352518066,34,startup,1,0,1,1,1,1,3,1,162637.33079494804,31130.11157997888,0.0603817100611778,0.0429665256940499,0.1878439212226243,110408.94662210831,46596.52783252077,10,37,47,11039.2528342096,1289,23969,162,high,1690,1690,942,mobile,36,male,master,self-employed,Mombasa,1,low,69.7,6.614980006593632,9.893556982163997,25.0,18.537519143946795,17.59915160204313,67.75165075258356,2441.456436869072,1.4648738621214432,0.8540369400260706,3.649076499348236,0.7872340425531915,19.680851063829788,16.243121575547516,41.03792300084699,20,35,30,85,1.0,0.557396449704142,23.36094674556213,5.910451154812743,0.1256788207913111,21.215531569673274,25.0,20,89.5764783152354,68.9,Stable,0,0,0,0,0,0
1599,SME_1599,50229.18260767734,0.173530147411836,0.3170091587950034,0.0,35702.716532772865,38,22,14,tech,0,0.0,0,8,251789.73942776184,0.0,9,growth,0,1,1,1,0,0,3,1,249913.59925716012,16346.686032748925,0.0728703311987711,0.0237536726681265,0.1685095254203417,69628.65758818173,28748.962155925637,9,18,39,38236.49694945623,2421,96157,384,high,3222,3222,1709,mobile,26,female,bachelor,self-employed,Mombasa,1,low,51.3,5.20590442235508,23.50289962211825,25.0,17.074771030124914,15.669881389123777,62.95055684160377,1321.8205949388775,0.7930923569633266,4.975466178877491,0.0,0.6666666666666666,16.666666666666664,16.629809491593164,34.08956851522316,30,0,30,60,1.0,0.5304158907510863,22.956238361266294,1.4068728513016675,0.15861214374225527,11.162465484663588,25.0,10,69.11870384592989,56.4,At Risk,0,0,0,0,0,0
1600,SME_1600,39142.36606623001,0.1340766618032614,0.3688491002511436,4368.158074864104,14630.636371173268,62,46,21,tech,1,184056.14092446415,0,6,176874.63924349323,0.2992851081842268,24,startup,1,1,1,1,0,1,2,1,325340.59964987123,43748.339707217,0.0778419090610419,0.0359836170520188,0.0551875041550111,194913.5552950061,26071.791147430948,17,24,17,8532.934594828146,3532,67030,464,high,4752,1593,1593,physical,24,female,master,self-employed,Other,0,low,32.1,4.022299854097842,67.74818243798246,25.0,15.77877249372141,15.308859456350083,60.109931804169335,631.3284849391937,0.3787970909635162,8.311725435794699,0.0,0.5853658536585366,14.634146341463413,18.89624991689978,33.90919334932671,30,15,30,75,0.3352272727272727,1.0,20.02840909090909,2.6753700299292644,0.13137032842582105,14.987093086509194,25.0,20,80.01550217741828,60.5,Stable,0,0,0,0,0,0
1601,SME_1601,46352.74553655557,0.09232451591196,0.2717696341840768,2456.9694337481924,16116.665590023682,22,30,9,manufacturing,0,0.0,0,8,909189.7030139976,0.3809442321464326,16,mature,1,1,1,0,1,0,1,1,195138.55620125504,6348.599405034056,0.0825814288768425,0.0294322695231185,0.1237805590592298,39311.41829943113,1173.6371510120482,8,17,40,40428.72845272245,2950,64456,84,low,3226,2089,538,physical,43,male,bachelor,self-employed,Eldoret,0,medium,47.0,2.7697354773588,10.480946916557103,25.0,18.205759145398083,15.553614981974317,61.529109604731204,2106.9429789343444,1.2641657873606067,4.2098597168826,0.0,0.68,17.0,17.524388818815403,35.78855460617601,20,20,30,70,0.6475511469311841,0.2575394925801819,13.57635959267049,2.8760754063947456,0.02847457627118644,13.975350129402662,22.5,10,60.051709722073156,56.5,At Risk,0,0,0,0,0,0
1602,SME_1602,110667.14057603983,0.0996623383985569,0.2844619719891329,1389.0277098239555,21899.887394777707,73,11,20,services,1,17712.899447191812,0,5,196847.5824460472,0.3727776037446084,15,growth,1,1,1,1,1,1,3,1,222897.60727073613,31663.095629661064,0.1015736182173001,0.0451472071286285,0.2558202087539504,172777.38005403566,27564.97027505461,9,46,35,45585.41670851792,1147,29191,109,medium,3870,700,575,physical,34,male,bachelor,self-employed,Eldoret,1,low,59.7,2.989870151956707,21.723776284770008,25.0,17.888450700271676,16.813407493268112,62.6917283454965,1515.9882270690389,0.9095929362414232,2.0141263803376424,0.0,0.8363636363636363,20.909090909090907,14.883595824920992,36.70227967025332,30,35,30,95,0.18087855297157623,0.8214285714285714,15.034606866002214,5.053320073345663,0.0950305143853531,19.431526655540708,25.0,20,79.46613352154293,66.0,Stable,0,0,0,0,0,0
1603,SME_1603,39992.916489597934,0.2934868467050148,0.2679187248668041,6173.61510179478,15373.108651676304,40,20,3,agriculture,1,243733.00191528728,0,7,59625.41360485405,0.0734178993358086,23,growth,1,1,0,1,1,1,3,1,374341.5471344221,40215.41002289719,0.0736860816281126,0.0230076205852614,0.1104047717067236,137239.3883910477,41057.545870399095,14,25,36,45015.44175547701,1635,70072,441,medium,3763,277,277,physical,21,female,master,employed,Other,1,medium,47.0,8.804605401150443,53.49855421756643,25.0,18.302031878329895,15.339978674421651,67.44661595390198,999.8229122399483,0.599893747343969,9.360196254548915,0.0,0.6410256410256411,16.025641025641026,17.79190456586553,34.41743933885053,20,35,30,85,0.07361148020196652,1.0,16.1041722030295,2.6014853206177695,0.26972477064220185,16.859335053943965,7.5,20,60.463507256973465,61.3,Stable,0,0,0,0,0,0
1604,SME_1604,38458.78318628506,0.1500477973270237,0.4455474302682422,0.0,49246.893448543175,26,1,15,agriculture,1,56814.42629368216,0,9,595873.1648788069,0.0136303643669251,24,growth,0,1,1,1,1,1,3,1,375361.2964718154,26843.129332474804,0.0512752432645216,0.0454368212679035,0.1538533394524418,143754.52016231976,38343.06928760245,13,44,49,17329.96007867437,2421,40305,405,low,2232,148,148,mobile,34,female,bachelor,self-employed,Nairobi,1,low,46.5,4.501433919810711,56.818518225462974,25.0,13.861314243293945,15.283354999126523,58.64610316223118,1479.1839687032714,0.8875103812219628,9.760092893570135,0.0,0.7719298245614035,19.298245614035086,16.922933210951165,37.10868920620821,30,35,30,95,0.06630824372759857,1.0,15.994623655913978,0.7809382580947906,0.16728624535315986,8.280697047485855,25.0,20,69.27532070339984,62.7,Stable,0,0,0,0,0,0
1605,SME_1605,41907.49724283956,0.2047491001072021,0.3628139940191244,0.0,40702.59632107148,5,4,24,manufacturing,0,0.0,0,8,359257.306901508,0.1357514790691091,12,growth,0,1,1,1,1,1,2,0,411628.3196115352,9628.525658404871,0.1106255088580469,0.0383230161056523,0.145093537601732,167983.11398108554,32644.026515373676,15,19,19,19490.573290427783,3091,61381,388,medium,4934,1053,162,physical,40,male,phd,self-employed,Nairobi,1,low,47.8,6.142473003216062,57.448567544053645,25.0,15.92965014952189,15.40767251194946,62.479795664687416,8381.499448567913,5.028899669140747,9.822307383957824,0.0,0.5588235294117647,13.970588235294118,17.09812924796536,36.097617152400225,30,35,0,65,0.213417105796514,0.15384615384615385,5.508948894640017,1.0296025568556744,0.12552571983176966,8.961285688328442,25.0,10,49.47023458296846,53.8,At Risk,0,0,0,0,0,0
1606,SME_1606,37135.3776476179,0.0946370432832712,0.3330875306606041,0.0,8232.73441280148,93,8,17,services,0,0.0,0,2,417592.0962285391,0.2879192186426535,3,growth,0,1,1,1,1,1,2,1,317165.783254466,42529.17105347722,0.0802628741251838,0.0475833404784935,0.0776314425724087,31563.52086684665,2204.652280640881,6,1,36,41905.25924665688,2038,63256,187,medium,1007,1007,1007,physical,56,female,phd,self-employed,Eldoret,0,medium,46.3,2.839111298498136,10.911914821898781,25.0,16.6728117334849,15.232664029310323,59.74458706129335,399.30513599589136,0.2395830815975348,8.540798649312002,0.0,0.14285714285714285,3.571428571428571,18.447371148551824,22.25838280157793,30,35,30,95,1.0,1.0,30.0,4.510697878201232,0.09175662414131501,18.443262080173586,25.0,10,83.44326208017358,62.2,Stable,0,0,0,0,0,0
1607,SME_1607,52485.12207819072,0.0954102937644852,0.1093572418361575,0.0,279.7077940934756,54,19,16,services,1,289803.9117127217,0,6,136681.48996529603,0.3203788656664959,3,startup,0,1,1,1,1,0,1,1,155085.73564860318,45908.96320014995,0.0698020438586555,0.0480688003843765,0.102722194574687,140556.35596073113,46342.85909782226,7,29,0,34607.887952025085,1459,1953,237,medium,669,669,669,online,33,male,master,employed,Kisumu,0,medium,50.6,2.862308812934556,42.73193034325804,25.0,22.266068954096063,15.733480481948117,65.86185824897873,971.9467051516799,0.5831680230910079,2.954851384694528,0.0,0.8055555555555556,20.13888888888889,17.94555610850626,38.66761302048616,30,20,30,80,1.0,1.0,30.0,187.64268707024553,0.16244002741603839,25.0,25.0,20,100.0,68.7,Stable,0,0,0,0,0,0
1608,SME_1608,133786.8300269444,0.2257389366474959,0.2432130385180268,1145.697439206289,2139.163412363393,86,45,4,tech,0,0.0,0,8,753269.8016045307,0.266449948454856,26,mature,1,1,1,1,1,1,2,1,199899.2167787735,30348.93620644766,0.1073430089328333,0.0442663214483253,0.0704439110549698,156372.6892574548,22026.19295585844,7,21,22,26333.96957808393,1446,39192,35,low,3587,197,197,online,21,male,bachelor,self-employed,Other,1,low,61.4,6.772168099424877,16.00147477990628,25.0,18.91967403704933,17.088054128961826,67.77989626543604,1555.6608142667953,0.9333964885600772,1.494162143900967,0.0,0.75,18.75,18.591121778900604,38.27451826746068,30,35,30,95,0.05492054641761918,1.0,15.823808196264288,62.541659629048105,0.024204702627939143,25.0,10.0,10,60.82380819626429,64.5,Stable,0,0,0,0,0,0
1609,SME_1609,57653.44116189539,0.0555296651913927,0.4348003740508761,1697.4609084530716,12203.172552146263,49,17,11,tech,0,0.0,0,1,609522.5766506477,0.2528005288197053,5,startup,1,1,1,0,0,1,1,0,455318.03040889854,40421.95938958119,0.1115191767818808,0.0359033046423571,0.0652997666150715,196999.66307180416,29005.21161338525,12,41,37,48028.8694970779,4474,10208,357,low,3546,767,767,mobile,44,female,none,self-employed,Mombasa,0,medium,41.2,1.665889955741781,47.040704623451695,25.0,14.129990648728096,15.86944140775454,56.66532201222442,1176.6008400386813,0.7059605040232089,7.897499632855041,0.0,0.7735849056603774,19.339622641509436,18.694004667698568,38.73958781323121,20,15,0,35,0.21630005640157923,1.0,18.244500846023687,4.724463324232472,0.07979436745641484,18.64440353738679,25.0,10,71.88890438341048,50.9,At Risk,0,0,0,1,0,1
1610,SME_1610,45201.40783548607,0.1209350362466309,0.3056544859685884,2770.422864236668,5714.564291842828,3,21,8,manufacturing,0,0.0,0,6,376932.7038533144,0.4361004937000359,33,growth,1,1,0,1,0,1,1,1,380177.7756451361,32482.165404667627,0.1011727189778919,0.0242767698406359,0.1740329584321464,150774.00262894,20488.704792434684,18,33,19,25813.20171596013,4287,54469,392,medium,4382,3522,1877,physical,46,male,master,employed,Kisumu,1,medium,54.2,3.6280510873989273,45.46655928364839,25.0,17.358637850785293,15.51720410804377,61.50389304622799,15067.135945162023,9.040281567097214,8.410750767516395,0.0,0.6470588235294118,16.176470588235293,16.519340831357074,41.736092986689584,20,15,30,65,0.8037425832952989,0.5329358319136854,20.050176228134763,7.909860757014871,0.0914392348961978,23.243174659849085,20.0,10,73.29335088798385,59.6,At Risk,0,0,0,0,0,0
1611,SME_1611,44582.09632951846,0.1523819187750562,0.3989297204383707,4243.669799652923,26666.90574462861,92,7,3,manufacturing,1,435310.0884954763,1,4,188143.44488787325,0.152195582911607,15,mature,1,1,1,0,1,1,1,1,89612.76971651304,30797.73274034006,0.0748021171824125,0.026762716313394,0.1116447353488806,190591.8777811799,18095.09378929857,9,34,3,12190.860301672095,4624,85517,211,low,3494,2753,2112,physical,57,female,bachelor,self-employed,Nairobi,0,high,44.4,4.571457563251686,56.17150975441334,25.0,15.026756989040733,15.497232969171922,60.09544752146434,484.58800358172243,0.2907528021490335,2.0100618206501677,0.0,0.7906976744186046,19.767441860465116,17.767105293022386,37.82529995563654,20,35,30,85,0.7879221522610189,0.7671630948056666,23.32627870600028,1.6718136238396697,0.045631487889273355,10.512047335185466,7.5,10,51.338326041185745,57.8,At Risk,0,0,0,0,0,0
1612,SME_1612,33509.62297547983,0.1577960821288036,0.564976770049145,11.792362343189785,42899.76113636793,38,33,19,manufacturing,1,266430.52091939125,0,7,601582.7043871492,0.1222024767762896,6,mature,1,1,1,1,1,1,3,1,389127.4096440951,10884.739941959098,0.0661758609706309,0.0325325560560278,0.2435364753802367,170698.04593322385,26019.09891085576,0,4,48,33995.29669384026,536,30085,365,high,1568,1568,1212,online,38,male,bachelor,self-employed,Eldoret,0,medium,50.9,4.733882463864108,70.44560721725499,25.0,10.875580748771373,15.08394058023252,55.693403792868004,881.8321835652588,0.5290993101391552,11.612407872473925,0.0,1.0,25.0,15.129270492395266,40.65836980253442,30,35,30,95,1.0,0.7729591836734694,26.59438775510204,0.7811144418487757,0.6809701492537313,15.986944831977139,25.0,20,87.58133258707917,66.2,Stable,0,0,0,0,0,0
1613,SME_1613,79018.55935345385,0.137463470048869,0.4557909103813224,0.0,36837.51104566137,14,8,14,services,1,457153.3082205433,0,3,783025.3339172298,0.0810869198441224,25,growth,0,1,1,1,1,1,4,0,198795.93284251285,24655.66758736796,0.0998959789120704,0.0418706424752986,0.1906811741977928,175757.85612814888,25240.241013958203,15,14,37,25611.77118470457,2121,62929,312,high,2751,2751,1891,physical,49,male,bachelor,employed,Nairobi,0,low,46.4,4.12390410146607,30.524185526040714,25.0,13.605227240466938,16.32578083010825,59.05491217204126,5644.18281096099,3.386509686576594,2.51581317691821,0.0,0.4827586206896552,12.068965517241379,16.186376516044145,31.641851719862117,30,35,0,65,1.0,0.6873864049436569,25.31079607415485,2.1450569571735616,0.1471004243281471,13.66482636869683,25.0,20,83.97562244285169,58.4,At Risk,0,0,0,0,0,0
1614,SME_1614,48253.511931559406,0.1777073846767146,0.3139737506549613,0.0,10780.45315410952,47,6,9,beauty,0,0.0,0,0,326149.338189851,0.243296591751486,8,growth,0,0,1,1,1,1,3,1,60452.14315405444,35545.71873662193,0.0540221567377648,0.0363456270913294,0.1478248435793455,183799.5797276908,18464.314013519703,2,38,4,10196.638316300176,1485,33894,361,medium,3586,2983,816,physical,29,male,none,employed,Eldoret,1,low,41.4,5.331221540301438,50.300312407045304,25.0,17.150656233625966,15.611791961063755,63.09366973499117,1026.6704666289236,0.6160022799773541,1.2528029719328413,0.0,0.95,23.75,17.043503128413093,41.409505408390444,20,35,30,85,0.831846068042387,0.27355011733154544,16.580942780608986,4.4760188873104205,0.2430976430976431,20.650248211738084,22.5,10,69.73119099234707,63.4,Stable,0,0,0,0,0,0
1615,SME_1615,46394.25986623565,0.1984999029072468,0.2233516244706409,28498.11027484191,19964.962801289294,14,29,3,tech,0,0.0,0,9,45343.17586782516,0.1820448910906624,20,mature,1,1,1,1,1,1,3,1,267679.3206436816,25451.737785565765,0.0773737245354319,0.0331490629688615,0.1894162143562925,108575.9955074541,40388.85412594975,2,14,5,7621.542156902472,18,75555,364,high,2620,647,647,physical,50,male,phd,employed,Other,1,low,47.7,5.954997087217404,38.53015870400364,25.0,19.416209388233977,15.554910912794686,65.92611738824607,3313.875704731118,1.9883254228386709,5.76966463988125,0.0,0.875,21.875,16.21167571287415,40.075001135712824,30,35,30,95,0.24694656488549618,1.0,18.704198473282442,2.323783937290362,20.22222222222222,25.0,7.5,10,61.204198473282446,64.3,Stable,0,0,0,0,0,0
1616,SME_1616,531145.191663236,0.2014246281821531,0.0,589.9253995276464,25394.71047656388,75,17,4,tech,1,369697.1986898781,0,7,230057.10505792432,0.2824979064450096,28,mature,1,1,1,1,1,0,2,1,447528.2904436439,32799.40446700224,0.1031163762588159,0.0343260308413771,0.0396801160923604,143648.88001883222,3480.1505114226984,5,27,25,17753.386535389138,3955,33827,461,high,2077,735,334,online,32,male,highschool,self-employed,Eldoret,1,low,57.4,6.042738845464593,3.32404094788921,16.62020473944605,25.0,19.08404552504587,66.74698910995652,7081.935888843147,4.249161533305888,0.8425724217558049,3.9356894561048765,0.84375,21.09375,19.20639767815279,48.48499866756356,30,20,30,80,0.3538757823784304,0.454421768707483,12.1244632662887,20.915583666662243,0.11656131479140329,25.0,10.0,20,67.1244632662887,64.9,Stable,0,0,0,0,0,0
1617,SME_1617,56969.48318662125,0.0809937333932521,0.2747422616290721,3805.4705434221423,40510.29247516677,73,26,4,manufacturing,0,0.0,0,5,688749.8625149727,0.1549450579411927,35,growth,1,1,1,1,1,1,3,0,249957.2279524237,45266.39074262475,0.090955050609838,0.0422445970515949,0.1446141681751937,29172.003723420123,6734.106744794518,11,11,0,48532.02179125312,4361,50378,83,low,4704,207,207,online,32,male,none,employed,Kisumu,0,low,40.0,2.4298120017975626,7.563230373832183,25.0,18.131443459273196,15.852165195502291,61.41342065657305,780.4038792687842,0.4682423275612705,4.387563551061383,0.0,0.5,12.5,17.107716636496125,30.075958964057396,30,35,0,65,0.04400510204081633,1.0,15.660076530612244,1.4062965164110859,0.01903233203393717,9.066373484135283,10.0,10,44.72645001474753,51.0,At Risk,0,0,0,0,0,0
1618,SME_1618,38908.5096297859,0.1301091431449842,0.2510981256274726,28072.49259327011,41956.08015530824,38,15,11,tech,0,0.0,0,7,989314.4499077842,0.2628782099630318,35,growth,1,1,0,1,0,0,1,1,494960.0875870133,21479.97342544244,0.1013696992679768,0.021030693040164,0.2032479692560108,74507.40558761383,5044.443800454217,4,2,49,7288.201129902638,4334,73720,89,high,3212,3212,1541,physical,46,male,highschool,employed,Kisumu,1,low,40.1,3.9032742943495258,24.535049060990456,25.0,18.722546859313187,15.3001847508549,62.92600590451761,1023.9081481522604,0.6143448888913562,12.721126876782325,0.0,0.3333333333333333,8.333333333333332,15.935040614879785,24.882718837104473,20,0,30,50,1.0,0.47976338729763385,22.19645080946451,0.9273628395636295,0.020535302261190585,6.869556175556917,25.0,10,64.06600698502143,51.1,At Risk,0,0,0,0,0,0
1619,SME_1619,42644.945920400445,0.2336334003313856,0.3585549291593063,0.0,45485.9155953888,64,20,19,tech,0,0.0,0,2,33108.71462060099,0.1616143790517896,27,growth,0,1,1,1,1,1,4,1,130134.42354167873,42281.89817600855,0.0901041416334161,0.0332789281107072,0.0838269953660546,176483.88263997657,28684.65106877972,15,9,14,23571.22572790264,3809,25233,131,medium,2371,2371,804,physical,38,male,phd,self-employed,Kisumu,1,low,43.0,7.009002009941567,57.73304084147744,25.0,16.036126771017344,15.432924722407844,63.47805350336675,666.327280006257,0.3997963680037542,3.051579049592021,0.0,0.375,9.375,18.323460092678907,28.098256460682663,30,35,30,95,1.0,0.3390974272458878,20.086461408688315,0.9375417722650754,0.03439222893147808,7.130083852889198,25.0,10,62.216545261577515,60.7,Stable,0,0,0,0,0,0
1620,SME_1620,94158.64489710392,0.212625303130171,0.2769142159537968,5382.793943972394,25462.26252514376,44,4,16,agriculture,0,0.0,0,7,320030.49088945874,0.1837295159114176,19,startup,1,1,1,1,1,1,2,0,207903.82931785585,6307.033280739329,0.06677812284674,0.0371810946730752,0.1848282754984325,195647.94082716515,21213.31072216223,16,35,15,16346.363970258835,2674,39912,306,high,1364,1364,1364,physical,38,male,bachelor,self-employed,Kisumu,1,medium,55.0,6.3787590939051295,27.637770503555426,25.0,18.077144601155084,16.579548173232947,66.03545186829317,2139.969202206907,1.2839815213241441,2.208016370085318,0.0,0.6862745098039216,17.15686274509804,16.30343449003135,34.74427875645353,30,35,0,65,1.0,1.0,30.0,3.697968505513722,0.11443530291697832,17.18783136782507,25.0,10,82.18783136782507,61.2,Stable,0,0,0,0,0,0
