sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,revenue_6m_ago,customers_6m_ago,marketing_spend_6m_ago,revenue_growth_6m,revenue_velocity,customer_growth_6m,customer_velocity,customer_retention_rate,customer_activation_rate,customer_acquisition_rate,cash_runway_months,debt_capacity,reinvestment_capacity,revenue_per_employee,operational_leverage,staff_stability,customer_base_growth,market_penetration_velocity,marketing_roi,marketing_efficiency,marketing_intensity,conversion_rate,marketing_growth_potential,has_funding_track,funding_growth_boost,composite_growth_score,predicted_6m_growth_rate,predicted_6m_revenue,current_revenue_category,predicted_revenue_category,will_jump_category,growth_stage
1529,SME_1529,41830.10740093734,0.0217822426955781,0.2731123461964632,0.0,34405.69381305277,21,45,9,beauty,0,0.0,0,7,784858.6793518424,0.0,19,mature,0,0,1,1,1,0,3,1,233580.8759500228,35318.344079974035,0.0882891143574147,0.0269845132937,0.1979694186153446,92979.30237187934,40720.57655513063,16,29,29,13410.755831442622,2417,82006,290,low,450,450,319,online,58,male,highschool,self-employed,Kisumu,0,medium,49.7,40181.1745119072,441.0,48943.835158396,0.04103744873215439,0.006839574788692398,0.02040816326530612,0.003401360544217687,0.7088888888888889,1.0,1.5,38.35511421823813,0.7268876538035368,911.1535513893148,1991.9098762351114,0.039838197524702225,0.8020305813846554,0.02040816326530612,0.003401360544217687,1.2157902592584229,0.07956091160565126,0.8225102910513158,0.11998345055854365,1.0,0,0.0,28.9,0.06,44339.913844993585,Small,Small,0,Growing
1530,SME_1530,35918.796260542986,0.0764083061852458,0.2834991751948422,0.0,1058.190699101913,64,15,21,transport,1,357055.64457204565,0,8,92274.06786892471,0.193713783714729,24,growth,0,1,1,1,1,1,4,1,191921.211875818,32447.803148872947,0.0528962780688727,0.0421445596938892,0.0925758898151107,183908.14184738917,45154.810622151344,10,8,11,17782.941266526326,1470,96496,301,low,3284,601,601,mobile,41,male,bachelor,self-employed,Kisumu,1,medium,53.2,34388.516721064276,3213.0,1793.224112047868,0.044499725064947496,0.007416620844157916,0.02209772798008092,0.00368295466334682,1.0,0.18300852618757613,11.833333333333334,76.52693619507541,0.7165008248051579,2744.4943824810302,561.2311915709842,0.011224623831419683,0.9074241101848893,0.02209772798008092,0.00368295466334682,33.94359475189802,0.3553735182982678,0.02946063925489457,0.20476190476190476,1.0,1,1.0,34.2,0.081,38828.218757646966,Small,Small,0,Growing
1531,SME_1531,52913.276376416994,0.2548202178225738,0.4938090501489783,19757.220135410764,16835.283444876673,90,11,19,tech,0,0.0,0,3,549213.7065340956,0.2897571960189746,20,growth,1,1,1,1,1,1,4,1,98245.62504374402,18424.467660417627,0.1137144265710752,0.021793539590825,0.0972078556519054,198115.40617085068,26756.46236887861,6,45,20,31529.72413543608,3920,44730,126,medium,1927,1927,577,physical,20,male,phd,self-employed,Mombasa,0,low,44.4,47472.75539617867,1823.0,13444.887463832967,0.11460301671632613,0.019100502786054355,0.05704882062534284,0.009508136770890473,0.299429164504411,1.0,17.333333333333332,50.99783281761463,0.5061909498510218,13483.372611944627,587.9252930713,0.011758505861425999,0.9027921443480946,0.05704882062534284,0.009508136770890473,3.1429988422630095,0.14214198836511055,0.31816747322757016,0.03214285714285714,1.0,0,0.0,28.7,0.127,59633.26247622195,Small,Small,0,Growing
1532,SME_1532,32708.8669592964,0.2800391640476413,0.1876242410095137,7517.552997389036,7223.784829730268,72,40,2,services,1,276469.59835290635,1,4,291981.8247263165,0.1802407039367053,12,startup,1,1,1,1,1,1,1,1,203603.61237530527,16844.64634057191,0.1147145114864475,0.0325173881257625,0.1485671299782919,169677.74088668512,45758.80652497089,6,31,1,31831.2901698133,509,79893,484,low,363,363,363,physical,47,female,none,employed,Mombasa,0,high,62.3,33611.121779942754,358.0,6430.672067967367,-0.026843936556285062,-0.00447398942604751,0.013966480446927373,0.002327746741154562,1.0,1.0,0.8333333333333334,79.03785148403328,0.8123757589904863,9159.763760226879,454.28981887911664,0.009085796377582334,0.8514328700217081,0.013966480446927373,0.002327746741154562,4.527940370632237,0.17098152996185217,0.2208509649300814,0.9508840864440079,1.0,1,1.0,30.3,0.185,38760.00734676624,Small,Small,0,Rapid Growth
1533,SME_1533,57655.95824228008,0.1427598142996801,0.4973262436410156,0.0,11648.610603901954,94,28,24,manufacturing,1,340829.5902578568,0,8,916726.2449805476,0.0630061695473033,26,growth,0,1,1,1,1,1,4,1,325464.3606656634,20133.465352103936,0.0625944949458912,0.0449408463972632,0.1446360306191325,82801.19695562821,8582.237701880062,11,20,49,28855.84951655793,3243,4123,361,high,4969,1881,1881,online,58,female,master,employed,Mombasa,0,low,44.3,51673.443858491795,4697.0,11447.200438448182,0.11577541454700517,0.019295902424500862,0.057909303810943155,0.009651550635157193,1.0,0.37854699134634734,45.333333333333336,19.019737930327956,0.5026737563589845,8230.953891938014,613.3612578965966,0.012267225157931933,0.8553639693808675,0.057909303810943155,0.009651550635157193,4.949599587693915,0.1783323921107152,0.20203654503412333,0.11131668208448967,0.9999999999999999,1,1.0,29.4,0.132,65266.544730261056,Small,Small,0,Growing
1534,SME_1534,46969.15179032044,0.063266310823135,0.3315744448382255,1540.0775398988485,45274.47387456628,34,22,1,tech,0,0.0,0,6,462304.5889942953,0.1094772169058177,22,startup,1,1,1,0,1,1,1,1,116479.44333382876,19057.86722027696,0.1180863688521122,0.0493957878192042,0.164987208713621,151920.4104672647,5137.536449813817,15,41,12,33736.46303357237,1375,95669,163,medium,3494,1935,637,physical,38,male,none,employed,Other,0,low,45.2,41373.77337903345,3273.0,49646.05351066281,0.13523974137013314,0.02253995689502219,0.0675221509318668,0.0112536918219778,0.32919896640826873,0.5538065254722381,36.833333333333336,40.126237991663,0.6684255551617745,2971.5649562654203,1381.4456408917777,0.027628912817835555,0.835012791286379,0.0675221509318668,0.0112536918219778,1.0374312006462911,0.07116897990088103,0.9639193417134818,0.11854545454545455,1.0,0,0.0,30.4,0.004,47157.02839748172,Small,Small,0,Stable
1535,SME_1535,42121.68342015214,0.2967090451266411,0.2759370927036978,1348.1686281230727,1844.664445538408,2,20,16,agriculture,0,0.0,0,3,900494.0815089823,0.0820741999704551,14,startup,1,1,1,0,1,1,4,0,322378.91835146537,8502.467722325222,0.0812059637344916,0.0408967583934236,0.2125813418141926,111365.053556561,26775.07014188398,12,49,31,20595.67101953029,4011,86034,363,high,676,676,676,physical,31,female,master,employed,Kisumu,1,low,43.3,40424.69394390796,662.0,2062.920813312159,0.041979030901232624,0.006996505150205438,0.021148036253776436,0.003524672708962739,1.0,1.0,2.3333333333333335,39.3545877035926,0.7240629072963022,12497.884466720012,21060.84171007607,0.4212168342015214,0.7874186581858074,0.021148036253776436,0.003524672708962739,22.834333649152082,0.3171127131444177,0.043793701859880345,0.09050112191473449,0.9999999999999999,0,0.0,36.5,0.077,45365.05304350385,Small,Small,0,Growing
1536,SME_1536,33375.753392371014,0.2616109674224438,0.6751350746901422,0.0,10990.035598096189,69,15,22,tech,1,288741.790706977,0,5,313099.46354947623,0.1387635563272114,6,startup,0,1,1,0,1,1,2,1,383538.00919122034,41102.509145863936,0.1140093797508863,0.0259179692147804,0.1913379977739679,43769.305932182935,41476.35975110519,14,25,27,29717.63195314305,773,71558,189,low,880,489,489,mobile,25,male,bachelor,self-employed,Nairobi,0,medium,39.5,28403.8080968895,809.0,14002.673385479937,0.17504502489671414,0.029174170816119022,0.08776266996291718,0.014627111660486197,1.0,0.5556818181818182,11.833333333333334,30.649435120565144,0.3248649253098578,8731.46313343109,483.70657090392774,0.009674131418078555,0.8086620022260321,0.08776266996291718,0.014627111660486197,3.036910398921066,0.13954796466581965,0.3292820230571417,0.2445019404915912,1.0,1,1.0,27.6,0.172,39116.382975858825,Small,Small,0,Rapid Growth
1537,SME_1537,63626.46273571815,0.1975262891433563,0.1416540765302105,1560.5857853045425,15478.467611911572,31,47,18,beauty,0,0.0,0,0,399615.3321449242,0.0840619549384056,7,growth,1,1,1,1,1,0,3,1,395709.7864881952,21616.568143487344,0.0754854619225773,0.0371322062338917,0.0762884650044858,30291.821358191555,11396.589221007844,18,22,8,4764.301753385741,2505,4302,82,low,2144,2144,115,mobile,54,male,bachelor,self-employed,Other,1,low,56.6,63803.96373518585,2141.0,16940.261938663436,-0.0027819744899298263,-0.0004636624149883044,0.0014012143858010276,0.00023353573096683794,0.05363805970149254,1.0,0.5,7.8624664242030855,0.8583459234697894,12567.899075504449,2052.466539861876,0.041049330797237514,0.9237115349955142,0.0014012143858010276,0.00023353573096683794,4.110643529515411,0.16313253316123377,0.2432709119192066,0.03273453093812375,1.0,0,0.0,31.4,0.079,68652.95329183989,Small,Small,0,Growing
1538,SME_1538,41287.97674191254,0.0931318355743806,0.246947136064949,123.94887439514778,30844.203598319746,97,40,3,services,1,225736.7937119848,0,0,948176.804482139,0.2146779012728988,28,growth,1,1,1,1,1,1,2,0,493163.8598098676,36798.65658734279,0.0515878590284646,0.0368153877164122,0.1175642374818442,18666.158983001857,48462.13245966175,2,8,16,24186.219134570725,3587,8853,217,low,2427,1062,1062,physical,30,male,master,self-employed,Kisumu,0,low,61.8,39891.463870923435,2385.0,53550.586254310525,0.035007812085006335,0.005834635347501056,0.01761006289308176,0.0029350104821802936,1.0,0.43757725587144625,7.0,19.51026814288622,0.753052863935051,3845.225061126649,425.64924476198496,0.0085129848952397,0.8824357625181558,0.01761006289308176,0.0029350104821802936,1.3385975945302646,0.08495514311296345,0.7470504982872885,0.060496236409255645,1.0,1,1.0,29.0,0.008,41618.28055584784,Small,Small,0,Stable
1539,SME_1539,35588.91707768287,0.1465679461413374,0.1151353141253999,0.0,26705.084504293274,68,44,24,retail,0,0.0,0,8,217288.16191300264,0.1452418593386952,18,growth,0,1,1,1,0,1,3,1,245552.7357542424,17596.60058027762,0.1056514340997267,0.0489729487669317,0.2320583750597411,68654.46521051039,10076.843975129068,10,4,49,29302.216079436726,3135,72532,355,medium,1344,1344,1344,online,20,female,none,employed,Eldoret,0,low,52.9,36007.37906443256,1336.0,31315.05999851126,-0.011621561958199954,-0.0019369269930333258,0.005988023952095809,0.0009980039920159682,1.0,1.0,1.3333333333333333,26.546908077181264,0.8848646858746001,5216.194481470346,523.3664276129833,0.010467328552259667,0.7679416249402589,0.005988023952095809,0.0009980039920159682,1.3326644621536912,0.08470111602156473,0.7503764288753682,0.11323763955342903,1.0,0,0.0,29.9,0.032,36727.76242416872,Small,Small,0,Stable
1540,SME_1540,30359.64155924664,0.1387747943268618,0.4428692955804254,1869.8130385650063,10913.474142669304,70,25,1,tech,1,70215.01683608061,0,7,586931.1286181222,0.263343222691876,7,mature,1,1,1,1,1,1,1,1,64594.68736616287,32090.73412314851,0.112006785722572,0.0452056013014521,0.1811233050785224,139308.3681533309,35726.283548190455,7,7,12,21110.31259801765,102,27134,362,low,4265,2075,2075,mobile,20,male,highschool,self-employed,Mombasa,1,medium,46.9,35188.41474990427,3991.0,11637.160072749472,-0.13722622132816492,-0.022871036888027486,0.06865447256326736,0.011442412093877892,1.0,0.48651817116060964,45.666666666666664,69.18447361505599,0.5571307044195746,4213.1530132216985,433.7091651320949,0.008674183302641898,0.8188766949214776,0.06865447256326736,0.011442412093877892,2.7818494058227583,0.13302131507821274,0.3594730893436845,3.549019607843137,1.0,1,1.0,24.4,0.008,30602.518691720612,Small,Small,0,Stable
1541,SME_1541,49237.164365051314,0.1731595913230904,0.5533783400477519,0.0,8212.053361157723,87,36,6,agriculture,0,0.0,0,0,400740.12198890914,0.102352205453337,28,startup,0,1,1,1,1,0,2,0,434610.4355453995,6560.312080134523,0.0613966057945989,0.0214703440838375,0.0717047689884794,183201.9675773461,45840.87962863423,7,43,6,848.2483550127096,2201,82572,25,medium,1720,1511,1511,mobile,26,female,master,self-employed,Eldoret,1,medium,54.8,43709.32845242089,1618.0,7319.277143252416,0.12646810436924621,0.02107801739487437,0.0630407911001236,0.010506798516687267,1.0,0.8784883720930232,17.0,55.82194267106632,0.4466216599522481,8525.887259360115,565.9444179890955,0.01131888835978191,0.9282952310115206,0.0630407911001236,0.010506798516687267,5.995718999822711,0.19452983905153115,0.1667856682458883,0.011358473421172195,0.9999999999999999,0,0.0,29.1,0.026,50517.33063854265,Small,Small,0,Stable
1542,SME_1542,150418.95219073666,0.2515701006691935,0.5504884172106959,2807.670191112349,11839.90172980594,19,21,19,beauty,1,427473.7369105376,0,1,778683.5473673528,0.2255346887745127,21,growth,1,1,1,1,1,0,3,1,87581.42624289257,9771.726251015129,0.0887786656423047,0.0266027958340881,0.1408590496472214,67485.32118846121,48302.633222001656,11,45,35,35050.07214022662,2717,92437,134,low,151,151,151,mobile,48,male,highschool,employed,Nairobi,1,medium,39.5,132703.54172897333,142.0,11935.20785768259,0.13349613907023175,0.02224935651170529,0.06338028169014084,0.01056338028169014,1.0,1.0,1.5,9.237236616059358,0.44951158278930414,37840.91094517823,7916.786957407193,0.15833573914814386,0.8591409503527786,0.06338028169014084,0.01056338028169014,12.70440883914347,0.26177175941395237,0.07871283210903184,0.0493191019506809,1.0,1,1.0,31.8,-0.002,150118.11428635518,Medium,Medium,0,Stable
1543,SME_1543,137683.75051234878,0.2115591928796182,0.4835923129719007,9822.045419136375,25126.48133508278,72,9,22,services,0,0.0,0,3,146710.44374793023,0.1962400847138046,8,growth,1,1,1,0,1,1,1,1,437745.7429073004,21403.83688511218,0.1082090777979099,0.0452577175950744,0.0551060724663319,108549.18220681263,33409.185666653844,2,42,39,22774.48438690309,4993,55433,342,high,3395,2387,2089,online,53,female,phd,employed,Other,1,medium,46.6,123905.74874130628,3216.0,21679.73659125786,0.11119743765730015,0.018532906276216694,0.055659203980099506,0.009276533996683252,0.8751571009635526,0.7030927835051546,29.833333333333332,12.372559638610454,0.5164076870280994,29128.263131031224,1912.2743126715109,0.038245486253430216,0.9448939275336681,0.055659203980099506,0.009276533996683252,5.479627197943877,0.1868662977527701,0.18249416682493116,0.06849589425195274,1.0,0,0.0,29.8,0.047,144154.88678642915,Medium,Medium,0,Stable
1544,SME_1544,42237.77681246436,0.0745836746110669,0.2703569298306051,0.0,13558.889285560172,13,6,19,manufacturing,0,0.0,0,0,448470.6696245751,0.2396028944241277,26,startup,0,1,1,0,1,0,4,0,492215.1976723254,17093.15510516588,0.0823082034263299,0.0491741607494339,0.2038599000846575,96418.28872758771,29136.192741784253,19,10,0,7784.677758646613,3949,41325,132,high,1411,1411,1411,mobile,26,female,master,self-employed,Eldoret,0,low,55.0,40608.601287248246,1383.0,10677.745126765529,0.04011897661020164,0.006686496101700273,0.02024584237165582,0.003374307061942637,1.0,1.0,4.666666666666667,35.67076421474556,0.7296430701693949,3150.2486020757083,3249.059754804951,0.06498119509609902,0.7961400999153425,0.02024584237165582,0.003374307061942637,3.115135460059135,0.1414671752192121,0.3210133276133735,0.033426183844011144,1.0,0,0.0,30.4,0.045,44138.476769025256,Small,Small,0,Stable
1545,SME_1545,40475.87303271162,0.2463547515013676,0.245213853376523,14577.80055674316,47380.12508038611,65,8,11,manufacturing,0,0.0,0,1,704953.9743083579,0.2536713586298813,33,mature,1,1,0,0,1,1,4,1,458070.3587666717,20903.14254680509,0.1051856109970993,0.0288401661450083,0.1767222070940865,26208.81765406986,5452.192230629514,1,35,41,48625.88251282308,3694,51704,372,medium,823,823,823,mobile,50,female,master,self-employed,Nairobi,1,medium,75.3,39230.76880961594,810.0,39104.320567597606,0.03173795112550766,0.005289658520917943,0.016049382716049384,0.002674897119341564,1.0,1.0,2.1666666666666665,9.38663184137722,0.754786146623477,9971.423642774578,622.7057389647941,0.012454114779295884,0.8232777929059135,0.016049382716049384,0.002674897119341564,0.8542795732185048,0.061749625039153586,1.170576976612577,0.10070384407146725,1.0,0,0.0,28.5,0.057,42782.99779557618,Small,Small,0,Growing
1546,SME_1546,62117.087801813526,0.1719192498009208,0.0493245341258902,6037.617570028281,23193.26107144238,6,24,8,manufacturing,0,0.0,0,4,418875.9103060366,0.2643644625995224,33,startup,1,1,1,1,1,0,1,1,483804.7235600077,46881.147000090765,0.0946665303414503,0.0407218645100198,0.1403364693248822,153254.3812425485,1970.581563042703,2,17,35,47120.69453907183,1016,80939,214,low,2908,1681,1681,physical,20,male,highschool,employed,Eldoret,1,low,43.5,64274.0270059568,2860.0,21198.445591462085,-0.033558488624703287,-0.005593081437450548,0.016783216783216783,0.002797202797202797,1.0,0.578060522696011,8.0,29.986910519857187,0.9506754658741098,10679.12313470571,10352.84796696892,0.2070569593393784,0.8596635306751178,0.016783216783216783,0.002797202797202797,2.6782386319230307,0.13024340049700683,0.37337972355434934,0.2106299212598425,1.0,0,0.0,33.0,0.075,66775.86938694953,Small,Small,0,Growing
1547,SME_1547,36785.512718720944,0.1980946057101241,0.6053810302772689,3034.475947116716,2939.8008272318534,71,45,5,agriculture,0,0.0,0,7,77361.10448986916,0.2830757170901306,9,growth,1,1,1,1,1,0,3,1,60501.16915718336,8325.535186775882,0.100451129995238,0.0292340553679939,0.1464190646958072,106277.48742347352,49302.20011032133,15,30,48,7934.319130105338,659,47383,483,medium,3818,3818,764,online,56,female,highschool,self-employed,Kisumu,0,medium,41.7,31849.886638038653,3543.0,2932.8425531726457,0.15496526366871335,0.02582754394478556,0.07761783799040362,0.012936306331733935,0.2001047668936616,1.0,45.833333333333336,50.75248684668744,0.39461896972273114,7287.01163785978,518.1058129397315,0.010362116258794631,0.8535809353041928,0.07761783799040362,0.012936306331733935,12.51292685476198,0.26036467720879936,0.07991735359816597,0.7329286798179059,1.0,0,0.0,30.5,0.092,40169.77988884327,Small,Small,0,Growing
1548,SME_1548,57054.0205399234,0.2526578601495022,0.3703467117222701,684.5885407706427,36463.32029183167,27,14,20,beauty,0,0.0,0,5,711010.016108637,0.2542291024185871,12,growth,1,1,0,0,1,1,1,1,55116.42060316724,25822.88712288748,0.1143171102789892,0.0212329041251812,0.1776092984263159,183875.1304538596,14443.991469609977,18,40,38,35360.34145003239,4878,56762,415,low,3694,572,572,physical,45,male,bachelor,employed,Eldoret,1,low,57.8,53150.1968395916,3563.0,45361.28023125134,0.07344890390742334,0.012241483984570556,0.03676676957619983,0.006127794929366638,1.0,0.15484569572279372,21.833333333333332,41.711862556931564,0.6296532882777299,14415.14674254279,2113.1118718490147,0.04226223743698029,0.8223907015736841,0.03676676957619983,0.006127794929366638,1.5646962504592419,0.09418400507368377,0.639101678492869,0.08507585075850758,1.0,0,0.0,28.7,0.114,63558.17888147467,Small,Small,0,Growing
1549,SME_1549,73515.90066985352,0.0721893825340514,0.2262064642695775,0.0,16442.26441044948,79,12,9,manufacturing,1,312543.8261461339,0,5,513134.3611312834,0.2297866005814057,24,growth,0,1,1,1,1,1,3,1,144633.99990630086,13921.548081720768,0.079177634849946,0.0448844125151704,0.2122634339391442,167912.59580300553,4539.765641376205,19,7,0,25875.761247242983,4763,20925,334,medium,1167,1167,1167,physical,48,female,none,employed,Mombasa,0,low,57.2,71694.70078528296,1152.0,14322.669579417225,0.025402154756525772,0.004233692459420962,0.013020833333333334,0.002170138888888889,1.0,1.0,2.5,28.149397864633467,0.7737935357304225,5307.067475791381,930.5810211373864,0.018611620422747728,0.7877365660608557,0.013020833333333334,0.002170138888888889,4.471154266509197,0.16994896118161618,0.22365589295149474,0.07012387150955281,1.0,1,1.0,30.8,0.065,78294.434213394,Small,Small,0,Growing
